raw_data,packet_len,ad_cnt,ad_len,ad_type,label,classic_bluetooth,manufacturer_or_service
0201061bff2909c81c16102233d584fc42337754a09bc225cd90ad48bca00a0909552d424c444f5859,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
02011809ff75004016fd6c648211073a048f2ba97ea6ae1b49c619e973a4a71b0947616c6178792042756473204c69766520284644364329204c95,118,4,"[2, 9, 17, 27]","['01', 'ff', '07', '09']",non_tracker,yes,1
02811f0319c0000aff750001000200010202180947616c6178792057617463683320283632423029204c45,86,4,"[2, 3, 10, 24]","['81', '19', 'ff', '09']",non_tracker,unknown,1
1eff4c00121910000908a43dc523a0f2d037a0708e4e76f9e1f63e9fec03c1,62,1,[30],['ff'],tracker,unknown,1
020106020a000302101808ff0e02012c0000001e09424c45536d6172745f3030303030333844433232374432453335304638,100,5,"[2, 2, 3, 8, 30]","['01', '0a', '02', 'ff', '09']",non_tracker,no,1
0201061bff2909c81c1a102233d584fc42337754da9ea0e6d2601a72ce73b30909552d424c444f5853,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
02011808ff7d02010303ffff0816eefd0101000f01020a0017094855415745492057415443482047542032652d434145,96,5,"[2, 8, 8, 2, 23]","['01', 'ff', '16', '0a', '09']",non_tracker,yes,1
1eff4c00121910711ad7443037f58e1f7f360fdc53ca4d1b2eeb3be25d0256,62,1,[30],['ff'],tracker,unknown,1
0201041716eefd01010002c70300013504010b430f0111f3130605,54,2,"[2, 23]","['01', '16']",non_tracker,no,1
1eff060001092002b647e0fa5c59ac4fd9dedea95375420c1c37da5da57d21,62,1,[30],['ff'],non_tracker,unknown,1
02010603021b1810161b1806a4b20701010001360000680106094d4942465309ff57018822b2f29972,82,5,"[2, 3, 16, 6, 9]","['01', '02', '16', '09', 'ff']",non_tracker,no,1
07ff4c0012020081,16,1,[7],['ff'],non_tracker,unknown,1
0201060f1695fe3058690901ee14328672cc08,38,2,"[2, 15]","['01', '16']",non_tracker,no,1
0b16eefd0503000603810200,24,1,[11],['16'],tracker,unknown,1
0201001916eefd01010102c70300013504010b470f01100011f3130644,58,2,"[2, 25]","['01', '16']",non_tracker,yes,1
1eff4c00121910711ad7443037f58e1f7f360fdc53ca4d1b2eeb3be25d023e,62,1,[30],['ff'],tracker,unknown,1
0201061bff2909c81c30102233d584fc42337754d46a8a4b67f6c10106aaf50909552d424c444f5874,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201060303edfe0d16edfe0200c400032139cf7b73050954696c65,54,4,"[2, 3, 13, 5]","['01', '03', '16', '09']",tracker,no,1
02010407ff72fddcb222881309485541574549205363616c6520332d303839020a75,68,4,"[2, 7, 19, 2]","['01', 'ff', '09', '0a']",non_tracker,no,1
1eff4c00121910000908a43dc523a0f2d037a0708e4e76f9e1f63e9fec0373,62,1,[30],['ff'],tracker,unknown,1
0201060303edfe0d16edfe02006c84e45d9a6c6544050954696c21,54,4,"[2, 3, 13, 5]","['01', '03', '16', '09']",tracker,no,1
02010603021b1810161b1806a4b20701010001360000680106094d4942465309ff57018822b2f29920,82,5,"[2, 3, 16, 6, 9]","['01', '02', '16', '09', 'ff']",non_tracker,no,1
0201020b09426c654d6f64756c654109ff0000fc84d53322100000000000000909552d424c444f5877,82,3,"[2, 11, 9]","['01', '09', 'ff']",non_tracker,yes,1
0201061bff2909c81c0a102233d584fc42337754ad233f2e864d7f2ff53e5f0909552d424c444f5874,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
02011a020a070cff4c001007331b88eaf3be58,38,3,"[2, 2, 12]","['01', '0a', 'ff']",non_tracker,yes,1
1eff4c00121910000908a43dc523a0f2d037a0708e4e76f9e1f63e9fec03cf,62,1,[30],['ff'],tracker,unknown,1
02011a1bff8f03160114ac42e4e45f00000005a46e46c76b770102030405060dff2717080302505e6e6bc74695,90,3,"[2, 27, 13]","['01', 'ff', 'ff']",non_tracker,yes,1
0201060f1695fe3058b81f004c939bcc5cc8081109696865616c74682e62706d2e62707846,74,3,"[2, 15, 17]","['01', '16', '09']",non_tracker,no,1
0201061bff2909c81c4f102233d584fc42337754cf970f982e1b2832f18a3b0909552d424c444f5859,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201061bff2909c81c36102233d584fc4233775412fa028c64c1109c92f1170909552d424c444f5886,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201061bff2909c81c0e102233d584fc42337754b97ed65e9fbe1fba185a350909552d424c444f5892,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
02011a020a070cff4c0010073b1f2ff6f3bb38,38,3,"[2, 2, 12]","['01', '0a', 'ff']",non_tracker,yes,1
0201061bff2909c81c38102233d584fc42337754d07294a240cd373d100cc40909552d424c444f5844,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201061bff2909c81c1b102233d584fc423377541c6888c538f889c3e4e92e0909552d424c444f5859,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
030392fd180945444946494552204c6f6c6c6920506f647320506c7573,58,2,"[3, 24]","['03', '09']",non_tracker,unknown,0
0201061bff2909c81c1c102233d584fc4233775495e6352dff4d0712779c280909552d424c444f5827,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
07ff4c0012021494,16,1,[7],['ff'],tracker,unknown,1
0201061bff2909c81c0c102233d584fc423377545007334bf245bac25722be0909552d424c444f5865,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
1eff4c00121910711ad7443037f58e1f7f360fdc53ca4d1b2eeb3be25d0282,62,1,[30],['ff'],tracker,unknown,1
0201061bff2909c81c0c102233d584fc423377545007334bf245bac25722be0909552d424c444f5805,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201020d0953523130312d306439653194,34,2,"[2, 13]","['01', '09']",non_tracker,yes,0
0201060303edfe0d16edfe0200345ff413418d3549050954696c65,54,4,"[2, 3, 13, 5]","['01', '03', '16', '09']",tracker,no,1
0201061bff2909c81c08102233d584fc42337754a01e86a9ae343afced94210909552d424c444f5843,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
1eff4c00121910000908a43dc523a0f2d037a0708e4e76f9e1f63e9fec0384,62,1,[30],['ff'],tracker,unknown,1
0201061bff2909c81c4d102233d584fc423377541df81fefae82312023188a0909552d424c444f5856,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201001916eefd01010102c70300013504010b430f01100011f3130699,58,2,"[2, 25]","['01', '16']",non_tracker,yes,1
0201061bff2909c81c27102233d584fc42337754b6602429eb8da0e3c5ca040909552d424c444f5809,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201061bff2909c81c2a102233d584fc42337754eaaea3fa511d8adcf023220909552d424c444f5859,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201061bff2909c81c0e102233d584fc42337754b97ed65e9fbe1fba185a350909552d424c444f5889,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
1eff4c00121920b17428860e827a217ebfb43b38bd1830c9f190a0c2a10062,62,1,[30],['ff'],tracker,unknown,1
0201061bff2909c81c1e102233d584fc42337754abac45323a58138476faec0909552d424c444f5887,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201061bff2909c81c3f102233d584fc423377548de61bd8d19f60bc3b721f0909552d424c444f5897,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201061bff2909c81c10102233d584fc42337754f870ca0d7a19a62b5681ee0909552d424c444f5894,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201060303edfe0d16edfe02007ee65c14851d0653050954696c17,54,4,"[2, 3, 13, 5]","['01', '03', '16', '09']",tracker,no,1
0201061bff2909c81c3a102233d584fc42337754dba1001ddf006f597083340909552d424c444f5859,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201061bff2909c81c12102233d584fc42337754539bde272787772f3df1fd0909552d424c444f5881,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201061bff2909c81c46102233d584fc42337754e5542af7ddbd169f1f78db0909552d424c444f5882,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
02010603021b1810161b1806a4b207010100023600006e0006094d4942465309ff57018822b2f2991c,82,5,"[2, 3, 16, 6, 9]","['01', '02', '16', '09', 'ff']",non_tracker,no,1
02011a020a070cff4c001007371f2ff6f3bb68,38,3,"[2, 2, 12]","['01', '0a', 'ff']",non_tracker,yes,1
0201061bff2909c81c16102233d584fc42337754a09bc225cd90ad48bca00a0909552d424c444f5806,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
1eff4c00121910711ad7443037f58e1f7f360fdc53ca4d1b2eeb3be25d0204,62,1,[30],['ff'],tracker,unknown,1
02011e0319c0000aff750001000200010222180947616c6178792057617463683320283632423029204c45,86,4,"[2, 3, 10, 24]","['01', '19', 'ff', '09']",non_tracker,no,1
02011a020a070bff4c001006201a16cc4d01,36,3,"[2, 2, 11]","['01', '0a', 'ff']",non_tracker,yes,1
0201060303edfe0d16edfe0200065d97f7ca0ccfdf050954696c82,54,4,"[2, 3, 13, 5]","['01', '03', '16', '09']",tracker,no,1
1eff4c00121910711ad7443037f58e1f7f360fdc53ca4d1b2eeb3be25d0263,62,1,[30],['ff'],tracker,unknown,1
0201061bff2909c81c22102233d584fc4233775496e5e53c3771fbf07f32700909552d424c444f5880,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201060f1695fe3058690901ee14328672cc31,38,2,"[2, 15]","['01', '16']",non_tracker,no,1
02010603021b1810161b180204b2070101001a2b0000b40006094d4942465309ff57018822b2f29963,82,5,"[2, 3, 16, 6, 9]","['01', '02', '16', '09', 'ff']",non_tracker,no,1
0b16eefd0503000603410255,24,1,[11],['16'],tracker,unknown,1
0201061bff2909c81c45102233d584fc423377542a5b05b89586d46028da900909552d424c444f5823,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
02011a020a070cff4c001007371f2ff6f3bb44,38,3,"[2, 2, 12]","['01', '0a', 'ff']",non_tracker,yes,1
0201060303edfe0d16edfe020051fb4d80ea99a9bd050954696c46,54,4,"[2, 3, 13, 5]","['01', '03', '16', '09']",tracker,no,1
0201061bff2909c81c32102233d584fc423377540a8dfffaee341948ffa0880909552d424c444f5834,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201061bff2909c81c13102233d584fc423377542cdbc35edf490b2da8345c0909552d424c444f5812,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
07ff4c0012020002,16,1,[7],['ff'],non_tracker,unknown,1
1eff0600010920026647d5e044e088d2b8444a320060bd1c8f0e4bd848d847,62,1,[30],['ff'],non_tracker,unknown,1
02010603021b1810161b180624b207010100023600006e0006094d4942465309ff57018822b2f29914,82,5,"[2, 3, 16, 6, 9]","['01', '02', '16', '09', 'ff']",non_tracker,no,1
0201060303edfe0d16edfe020038d58637a6060cbb050954696c34,54,4,"[2, 3, 13, 5]","['01', '03', '16', '09']",tracker,no,1
02010611072f2a93a6bdd84152ac0b10992ec6feed07ffe35b6c393dd40a09426173657573205424,80,4,"[2, 17, 7, 10]","['01', '07', 'ff', '09']",tracker,no,1
0201061bff2909c81c42102233d584fc42337754db51f6404e3546cb723d180909552d424c444f5890,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
1eff4c00121910000908a43dc523a0f2d037a0708e4e76f9e1f63e9fec0354,62,1,[30],['ff'],tracker,unknown,1
0201060303edfe0d16edfe0200c400032139cf7b73050954696c02,54,4,"[2, 3, 13, 5]","['01', '03', '16', '09']",tracker,no,1
1eff4c00121910000908a43dc523a0f2d037a0708e4e76f9e1f63e9fec0341,62,1,[30],['ff'],tracker,unknown,1
1eff4c00121910000908a43dc523a0f2d037a0708e4e76f9e1f63e9fec0329,62,1,[30],['ff'],tracker,unknown,1
1eff4c00121920e8eb834754b49194212081253f6fb325e1e3eac0f4a40309,62,1,[30],['ff'],tracker,unknown,1
07ff4c0012021450,16,1,[7],['ff'],tracker,unknown,1
0201001916eefd01010102c70300013504010b470f01100011f3130602,58,2,"[2, 25]","['01', '16']",non_tracker,yes,1
0201061bff2909c81c3d102233d584fc42337754d93d4c3ec587c4b5af93980909552d424c444f5856,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201061bff2909c81c10102233d584fc42337754f870ca0d7a19a62b5681ee0909552d424c444f5816,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201061bff2909c81c10102233d584fc42337754f870ca0d7a19a62b5681ee0909552d424c444f5812,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
02010607ff64687654566f030300790c094544494649455220424c22,56,4,"[2, 7, 3, 12]","['01', 'ff', '03', '09']",non_tracker,no,1
0201020b09426c654d6f64756c654109ff0000fc84d53322100000000000000909552d424c444f5859,82,3,"[2, 11, 9]","['01', '09', 'ff']",non_tracker,yes,1
02011a1bff4c000c0e00c773a101f4929064f7da732c1110063b1d2ff6f332,62,2,"[2, 27]","['01', 'ff']",non_tracker,yes,1
1eff4c00121910000908a43dc523a0f2d037a0708e4e76f9e1f63e9fec0346,62,1,[30],['ff'],tracker,unknown,1
0201061bff2909c81c02102233d584fc42337754a0de2eb3f00aaed89ae7af0909552d424c444f5855,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
02011e0319c0000aff752001180100010202180947616c6178792057617463683320283632423029204c51,86,4,"[2, 3, 10, 24]","['01', '19', 'ff', '09']",non_tracker,no,1
1eff4c00121910000908a43dc523a0f2d037a0708e4e76f9e1f63e9fec0325,62,1,[30],['ff'],tracker,unknown,1
0201060303edfe0d16edfe020018807331e700cf21050954696c65,54,4,"[2, 3, 13, 5]","['01', '03', '16', '09']",tracker,no,1
0201061bff2909c81c07102233d584fc42337754c4f263ccdf1b660904c7420909552d424c444f5852,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201061bff2909c81c2a102233d584fc42337754eaaea3fa511d8adcf023220909552d424c444f5895,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
02011a020a070cff4c0010073b1f2ff6f3bb98,38,3,"[2, 2, 12]","['01', '0a', 'ff']",non_tracker,yes,1
0201061bff2909c81c4a102233d584fc4233775417733d9738722fba2847bc0909552d424c444f5832,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201061bff2909c81c21102233d584fc423377545a69720bdbbd3f853612610909552d424c444f5804,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201061bff2909c81c2d102233d584fc423377542804a6844ec3645b2083b70909552d424c444f5871,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
02011e0319c0000aff752001180100010202180947616c6178792057617463683320283632423029204c45,86,4,"[2, 3, 10, 24]","['01', '19', 'ff', '09']",non_tracker,no,1
02010611072f2a93a6bdd84152ac0b10992ec6feed07ffe35b6c393dd40a09426173657573205400,80,4,"[2, 17, 7, 10]","['01', '07', 'ff', '09']",tracker,no,1
02010603021b1810161b1806a4b207010100023600006e0006094d4942465309ff57018822b2f29967,82,5,"[2, 3, 16, 6, 9]","['01', '02', '16', '09', 'ff']",non_tracker,no,1
0201060303edfe0d16edfe0200c400032139cf7b73050954696c75,54,4,"[2, 3, 13, 5]","['01', '03', '16', '09']",tracker,no,1
1eff4c00121910711ad7443037f58e1f7f360fdc53ca4d1b2eeb3be25d0266,62,1,[30],['ff'],tracker,unknown,1
0201061bff2909c81c14102233d584fc4233775498a5b159c044465391d2970909552d424c444f5859,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
02011a1bff8f031601148c42e4e45f00000005a46e46c76b7a0102030405060dff2717080302505e6e6bc74610,90,3,"[2, 27, 13]","['01', 'ff', 'ff']",non_tracker,yes,1
0201061bff2909c81c38102233d584fc42337754d07294a240cd373d100cc40909552d424c444f5859,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
02011a020a070cff4c0010073b1f2ff6f3bb96,38,3,"[2, 2, 12]","['01', '0a', 'ff']",non_tracker,yes,1
1eff4c00121920b17428860e827a217ebfb43b38bd1830c9f190a0c2a10069,62,1,[30],['ff'],tracker,unknown,1
0201061bff2909c81c1f102233d584fc42337754723093fb437c70377c4aaa0909552d424c444f5806,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
1416eefd050300050c125258313204303011020b37,42,1,[20],['16'],tracker,unknown,1
0201041716eefd01010002c70300013504010b430f0111f3130612,54,2,"[2, 23]","['01', '16']",non_tracker,no,1
0201061bff2909c81c0a102233d584fc42337754ad233f2e864d7f2ff53e5f0909552d424c444f5895,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
1eff4c00121910711ad7443037f58e1f7f360fdc53ca4d1b2eeb3be25d0262,62,1,[30],['ff'],tracker,unknown,1
02010215095869616f6d6920576174636820533120423745450e1695fe105aba1401eeb7c9167736,80,3,"[2, 21, 14]","['01', '09', '16']",non_tracker,yes,1
0201061bff2909c81c03102233d584fc42337754708032dbb451048af742050909552d424c444f5895,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0b16eefd0503000603430200,24,1,[11],['16'],tracker,unknown,1
0201001916eefd01010102c70300013504010b430f01100011f3130642,58,2,"[2, 25]","['01', '16']",non_tracker,yes,1
0b16eefd0503000603430245,24,1,[11],['16'],tracker,unknown,1
0201061bff2909c81c44102233d584fc42337754c5bb3beb1fb41c03dfd7a40909552d424c444f5851,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201061bff2909c81c3a102233d584fc42337754dba1001ddf006f597083340909552d424c444f5879,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
030392fd180945444946494552204c6f6c6c6920506f647320506c7545,58,2,"[3, 24]","['03', '09']",non_tracker,unknown,0
0201061bff2909c81c1e102233d584fc42337754abac45323a58138476faec0909552d424c444f5859,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201061bff2909c81c43102233d584fc42337754feaeafb488eaf3b53c3fd60909552d424c444f5897,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
1eff4c00121920e8eb834754b49194212081253f6fb325e1e3eac0f4a40365,62,1,[30],['ff'],tracker,unknown,1
1eff4c00121920e8eb834754b49194212081253f6fb325e1e3eac0f4a403fb,62,1,[30],['ff'],tracker,unknown,1
07ff4c0012020000,16,1,[7],['ff'],non_tracker,unknown,1
020106070218d608180a180cff0000000000d003430001520512c8004006020a000f09597577656c6c20476c75636f7339,98,6,"[2, 7, 12, 5, 2, 15]","['01', '02', 'ff', '12', '0a', '09']",non_tracker,no,1
0201061bff2909c81c1e102233d584fc42337754abac45323a58138476faec0909552d424c444f5819,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201061bff2909c81c0f102233d584fc423377549ea883492bc1b3cf6b93540909552d424c444f5854,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
1eff4c00121920d69bdce70a69be2c5cf0a8a8093735fda017cd5821f9020c0a0b4d4f4d415820425246,84,2,"[30, 10]","['ff', '0b']",tracker,unknown,1
0201060f1695fe3058690901ee14328672cc79,38,2,"[2, 15]","['01', '16']",non_tracker,no,1
1eff4c00121920d69bdce70a69be2c5cf0a8a8093735fda017cd5821f9020c0a0b4d4f4d415820425282,84,2,"[30, 10]","['ff', '0b']",tracker,unknown,1
0201061bff2909c81c02102233d584fc42337754a0de2eb3f06aaed89ae7af0909552d424c444f5859,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201061bff2909c81c32102233d584fc423377540a8dfffaee341948ffa0880909552d424c444f5847,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201061bff2909c81c31102233d584fc42337754e27841a7cf5a381c7350610909552d424c444f5854,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
1eff4c0012192035718e702a966c84038079f67da14445377ba1266dfe0191,62,1,[30],['ff'],tracker,unknown,1
0201061bff2909c81c03102233d584fc42337754708032dbb451048af742050909552d424c444f5856,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
02010603021b1810161b180204b2070101001a2c0000b40006094d4942465309ff57018822b2f2991c,82,5,"[2, 3, 16, 6, 9]","['01', '02', '16', '09', 'ff']",non_tracker,no,1
1eff4c00121924d69bdce70a69be2c5cf0a8a8093735fda017cd5821f902160a0b4d4f4d415820425218,84,2,"[30, 10]","['ff', '0b']",tracker,unknown,1
0b16eefd0503000603470200,24,1,[11],['16'],tracker,unknown,1
1eff4c00121910000908a43dc523a0f2d037a0708e4e76f9e1f63e9fec0359,62,1,[30],['ff'],tracker,unknown,1
0201060303edfe0d16edfe0200fd7fd95fb69265d7050954696c25,54,4,"[2, 3, 13, 5]","['01', '03', '16', '09']",tracker,no,1
07ff4c0012022401,16,1,[7],['ff'],tracker,unknown,1
02011808ff7d02010303ffff0816eefd0101000f01,42,3,"[2, 8, 8]","['01', 'ff', '16']",non_tracker,yes,1
0201020d0953523130312d306439653126,34,2,"[2, 13]","['01', '09']",non_tracker,yes,0
07ff4c0012020001,16,1,[7],['ff'],non_tracker,unknown,1
1eff4c00121910000908a43dc523a0f2d037a0708e4e76f9e1f63e9fec0319,62,1,[30],['ff'],tracker,unknown,1
0201060303edfe0d16edfe020092f8d898cc2ee0f0050954696c98,54,4,"[2, 3, 13, 5]","['01', '03', '16', '09']",tracker,no,1
07ff4c0012021412,16,1,[7],['ff'],tracker,unknown,1
02011a020a070cff4c001007321b7406867071,38,3,"[2, 2, 12]","['01', '0a', 'ff']",non_tracker,yes,1
02011a020a070cff4c0010073b1f2ff6f3bb34,38,3,"[2, 2, 12]","['01', '0a', 'ff']",non_tracker,yes,1
0201061bff2909c81c2b102233d584fc42337754c339e7f554485a6208e9f00909552d424c444f5854,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201060303edfe0d16edfe02002f508114d7b51738050954696c62,54,4,"[2, 3, 13, 5]","['01', '03', '16', '09']",tracker,no,1
0201001916eefd01010102c70300013504010b430f01100111f3130641,58,2,"[2, 25]","['01', '16']",non_tracker,yes,1
02011a1bff8f03160114ac42e4e45f00000005a46e46c76b7a0102030405060dff2717080302505e6e6bc74607,90,3,"[2, 27, 13]","['01', 'ff', 'ff']",non_tracker,yes,1
1eff4c00121910000908a43dc523a0f2d037a0708e4e76f9e1f63e9fec0369,62,1,[30],['ff'],tracker,unknown,1
0201061bff2909c81c02102233d584fc42337754a0de2eb3f00aaed89ae7af0909552d424c444f5856,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
1eff4c00121910000908a43dc523a0f2d037a0708e4e76f9e1f63e9fec0370,62,1,[30],['ff'],tracker,unknown,1
0201061bff2909c81c3e102233d584fc42337754902892e744acb25a141f710909552d424c444f5870,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
02011a020a070cff4c001007371f2ff6f3bb40,38,3,"[2, 2, 12]","['01', '0a', 'ff']",non_tracker,yes,1
030392fd180945444946494552204c6f6c6c6920506f647320506c7575,58,2,"[3, 24]","['03', '09']",non_tracker,unknown,0
02010611072f2a93a6bdd84152ac0b10992ec6feed07ff1b526c393dd40a09426173657573205428,80,4,"[2, 17, 7, 10]","['01', '07', 'ff', '09']",tracker,no,1
0201060303edfe0d16edfe0200ebb913fe5ee8d444050954696c78,54,4,"[2, 3, 13, 5]","['01', '03', '16', '09']",tracker,no,1
0201061bff2909c81c25102233d584fc42337754c00d67ef53364b849721460909552d424c444f5855,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201060303000907096e7574616c650f160009a4c1386f67fe160100010086,62,4,"[2, 3, 7, 15]","['01', '03', '09', '16']",tracker,no,1
0201061bff2909c81c29102233d584fc42337754512fbfc824e8638d673b080909552d424c444f5873,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201061bff2909c81c11102233d584fc42337754c6e7acd9301537ff9e3ee20909552d424c444f5847,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
07ff4c0012020097,16,1,[7],['ff'],non_tracker,unknown,1
0201061bff2909c81c3d102233d584fc42337754d93d4c3ec587c4b5af93980909552d424c444f5803,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201061bff2909c81c3f102233d584fc423377548de61bd8d19f60bc3b721f0909552d424c444f5855,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201060303edfe0d16edfe020018807331e700cf21050954696c54,54,4,"[2, 3, 13, 5]","['01', '03', '16', '09']",tracker,no,1
1eff4c00121910b1b2e2323c5d53837eca76747491072e36ea390ffed403d3,62,1,[30],['ff'],tracker,unknown,1
0201060303edfe0d16edfe020038d58637a6060cbb050954696c76,54,4,"[2, 3, 13, 5]","['01', '03', '16', '09']",tracker,no,1
0201061bff2909c81c3b102233d584fc42337754c7ee8e31e4b19baa11b9b70909552d424c444f5891,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
02010611094f50504f2042616e642032203533374410ff9a07af00c7d1a70134479a32537d70,76,3,"[2, 17, 16]","['01', '09', 'ff']",non_tracker,no,1
1eff4c00121910711ad7443037f58e1f7f360fdc53ca4d1b2eeb3be25d0204,62,1,[30],['ff'],tracker,unknown,1
02011a020a070cff4c0010073b1f2ff6f3bb11,38,3,"[2, 2, 12]","['01', '0a', 'ff']",non_tracker,yes,1
02010607ff64687654566f030300790c094544494649455220424c80,56,4,"[2, 7, 3, 12]","['01', 'ff', '03', '09']",non_tracker,no,1
0201061bff2909c81c22102233d584fc4233775496e5e53c3771fbf07f32700909552d424c444f5823,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201061bff2909c81c23102233d584fc42337754de8ac34e4f8032523e649b0909552d424c444f5897,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201061bff2909c81c51102233d584fc423377549364433d5a4d12deae54440909552d424c444f5858,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
02011a1bff8f03160114ac40e4e45f00000005a46e46c76b770102030405060dff2717080302505e6e6bc74696,90,3,"[2, 27, 13]","['01', 'ff', 'ff']",non_tracker,yes,1
1eff4c0012192035718e702a966c84038079f67da14445377ba1266dfe0114,62,1,[30],['ff'],tracker,unknown,1
0201041716eefd01010002c70300013504010b430f0111f3130666,54,2,"[2, 23]","['01', '16']",non_tracker,no,1
1eff7d02201901eb0402557d5767e1f830deae3b167c94c1adda6cd589b877,62,1,[30],['ff'],tracker,unknown,1
0201061bff2909c81c39102233d584fc423377541a52c399c8c61f9388dc7b0909552d424c444f5845,82,3,"[2, 27, 9]","['01', 'ff', '09']",non_tracker,no,1
0201060f1695fe3058b81f004c939bcc5cc8081109696865616c74682e62706d2e62707862,74,3,"[2, 15, 17]","['01', '16', '09']",non_tracker,no,1
02011808ff7d02010303ffff0816eefd0101000f28,42,3,"[2, 8, 8]","['01', 'ff', '16']",non_tracker,yes,1
02011a1bff8f031601148c40e4e45f00000005a46e46c76b780102030405060dff2717080302505e6e6bc74699,90,3,"[2, 27, 13]","['01', 'ff', 'ff']",non_tracker,yes,1
030344fd181644fdf3253682c7533376010000000000000000000000000a0b4d4f4d415820425241,80,3,"[3, 24, 10]","['03', '16', '0b']",tracker,unknown,1
